vendor,city,scene_l1,scene_l2,operator,test_distance_km,test_duration_h,avg_speed_kmh,x1_平均RSRP,x1_平均SINR,x1_覆盖率1,x1_覆盖率2,y1_应用层下行平均吞吐率,y1_应用层下行前10%峰值速率,y1_下行速率达标率,y1_FTP下载尝试次数,y1_FTP下载成功次数,y1_FTP下载掉线次数,y1_FTP下载掉线率,z1_应用层上行平均吞吐率,z1_应用层上行前10%峰值速率,z1_上行速率达标率,z1_FTP上传尝试次数,z1_FTP上传成功次数,z1_FTP上传掉线次数,z1_FTP上传掉线率,x2_平均RSRP,x2_平均SINR,x2_覆盖率1,x2_覆盖率2,y2_应用层下行平均吞吐率,y2_应用层下行前10%峰值速率,y2_下行速率达标率,y2_FTP下载尝试次数,y2_FTP下载成功次数,y2_FTP下载掉线次数,y2_FTP下载掉线率,z2_应用层上行平均吞吐率,z2_应用层上行前10%峰值率,z2_应用层上行速率达标率,z2_FTP上传尝试次数,z2_FTP上传成功次数,z2_FTP上传掉线次数,z2_FTP上传掉线率
61f672c7283626788223681647752079,I,驶测,步行道,联通,2.05306912571192,0.317227777777778,6.47190841890939,-78.1173841076409,4.92869975073187,0.805185579825963,0.805185579825963,6.30003541666667,9.54512,0.945833333333333,8,8,0,0.0,4.40383378333333,5.70862,0.995833333333333,8,8,0,0.0,-86.0661752448839,3.88593482460467,0.948453608247423,0.948453608247423,6.8002231192094,9.57557975,1.0,8.0,8.0,0.0,0.0,4.1083971290927,4.79877653333333,1.0,8.0,8.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,补给站,联通,,0.244,,-77.9905494530538,6.06385574293528,0.996809480401094,0.996809480401094,9.5910198019802,9.956,0.996699669966997,10,10,0,0.0,4.88433110367893,5.216,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,D,定点,停车场,联通,,0.411052777777778,,-77.9720741727443,18.4573734970946,1.0,1.0,9.44473653,10.0708,1.0,10,10,0,0.0,4.76214848,6.09829,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,驶测,骑行道,联通,2.716,0.698,3.89111747851003,-77.9333447307565,3.84828666997027,0.848199537495871,0.848199537495871,5.20237104072398,9.202,0.632352941176471,29,29,0,0.0,4.41469333333333,5.73,0.977777777777778,30,30,0,0.0,-77.6319414893617,3.82171276595745,0.877659574468085,0.877659574468085,5.31820547945205,8.713,0.698630136986301,29.0,29.0,0.0,0.0,4.45006493506494,5.159,1.0,30.0,30.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,骑行道,电信,1.83603561258316,0.400227777777778,4.58747671832663,-77.9291098112495,14.103732181327,0.990352348993289,0.990492170022371,9.05858791503268,10.0848,1.0,11,11,0,0.0,4.38182117666667,5.4509,1.0,10,10,0,0.0,-78.4884971976686,13.9563125621133,1.0,1.0,9.04987838203258,9.960944,1.0,11.0,11.0,0.0,0.0,4.44443528835163,5.254818,1.0,10.0,10.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,移动,2.511,0.522,4.81034482758621,-77.9221434518092,6.91878012594727,0.830504856441456,0.830504856441456,6.85985714285714,8.647,0.983630952380952,22,22,0,0.0,3.44192900302115,5.6940002,0.809667673716012,22,22,0,0.0,-78.0548447204969,6.56867080745342,0.838509316770186,0.838509316770186,6.87223728813559,8.442,1.0,22.0,22.0,0.0,0.0,3.54141935483871,5.253,0.983870967741935,22.0,22.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,步行道,移动,2.15796139836311,0.457552777777778,4.7163114359043,-77.8621510504265,8.46028732668893,0.907005426739023,0.922915638875185,6.07110598611111,8.04382,0.855555555555556,12,12,0,0.0,3.16704469722222,4.27266,0.983333333333333,12,12,0,0.0,-78.3482125734128,8.54064653398422,0.96,0.97,6.25354871870764,8.0002465,0.921052631578947,12.0,12.0,0.0,0.0,3.10601150500962,4.232925,1.0,12.0,12.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,驶测,城市道路,联通,215.446,6.281,34.3012259194396,-77.8336408604687,7.08110813017719,0.920921075313694,0.921084386539526,7.6297523231322,9.715,0.963697187461281,265,265,0,0.0,4.44216854354354,5.676,0.973348348348348,266,266,0,0.0,-78.0365041445469,6.48341519977647,0.922324671696005,0.922324671696005,7.5106780167264,9.585,0.968936678614098,265.0,265.0,0.0,0.0,4.45287466823946,5.541,0.985549985255087,266.0,266.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驶测,城市道路,电信,280.433,5.985,46.8559732664996,-77.7482838853911,5.9004650278497,0.881407102389437,0.882142754779352,6.22635077242633,9.406,0.877969622225107,253,253,0,0.0,4.34745302190552,5.656,0.98046978094484,252,252,0,0.0,-78.2758671264041,5.92566522110053,0.899616095549552,0.900327029717048,6.41534827669318,9.38,0.901663051337672,253.0,253.0,0.0,0.0,4.37449296781883,5.566,0.989034564958284,252.0,252.0,0.0,0.0
61f672c7283626788223681647752079,C,驶测,城市道路,移动,215.579701658845,8.31513611111111,25.9261783304757,-77.7296431899883,8.77897712036786,0.949193493959641,0.951967334818114,6.04152673988261,7.88256,0.963700957676861,216,216,0,0.0,2.93764961887198,5.43457,0.854464422929153,217,217,0,0.0,-76.4301610427359,8.64465461810601,0.957232843408111,0.959000994585037,6.01983361363394,7.65679209090909,0.96812001875293,216.0,216.0,0.0,0.0,2.99673239591998,5.079365,0.879963065558633,217.0,217.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,联通,2.839,0.593,4.78752107925801,-77.5677689516899,7.42464225701738,0.946438800840176,0.946438800840176,8.55321475625824,9.77,0.978919631093544,25,25,0,0.0,4.86101805555556,5.84,0.994444444444444,24,24,0,0.0,-77.5779722222222,7.17149444444444,0.955555555555556,0.955555555555556,8.40810144927536,9.525,0.985507246376812,25.0,25.0,0.0,0.0,4.93491176470588,5.476,1.0,24.0,24.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,定点,停车场,联通,,0.26,,-77.5498434354251,18.9001927607625,1.0,1.0,9.46630293159609,9.9,1.0,10,10,0,0.0,4.99149666666667,5.959,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,C,驶测,骑行道,电信,2.2018492013216,0.0,,-77.5246774578744,6.87703298574104,0.967733803882027,0.967733803882027,8.9972977,10.4648,1.0,12,12,0,0.0,4.66961013939394,5.15091,1.0,11,11,0,0.0,-77.908785058526,6.45313057971145,0.981651376146789,0.981651376146789,9.1368157202177,9.9855405,1.0,12.0,12.0,0.0,0.0,4.67009916576073,4.85567466666667,1.0,11.0,11.0,0.0,0.0
61f672c7283626788223681647752079,I,定点,咖啡厅,联通,,0.397669444444444,,-77.3828089706184,10.7347389842753,1.0,1.0,8.32467941,8.86496,1.0,10,10,0,0.0,4.70383199666667,6.10442,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,F,驶测,城市道路,联通,220.96,5.74,38.4947735191638,-77.2389549151913,8.1413967404572,0.936186002909957,0.936674250783638,7.51275131106818,9.595,0.948109301683688,238,238,0,0.0,4.40582951229679,5.74,0.96887592052244,240,240,0,0.0,-77.8900761616717,7.33666859132985,0.924021629548162,0.924754834570617,7.39660731414868,9.552,0.939448441247002,238.0,238.0,0.0,0.0,4.41390086852351,5.621,0.978137166816412,240.0,240.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,城市道路,电信,220.96,5.741,38.4880682807873,-77.1607616862212,9.36468667129843,0.948900609630797,0.949879150235339,7.12609297860669,9.681,0.948710916072408,240,240,0,0.0,4.17789036638846,5.746,0.949497807327769,235,235,0,0.0,-77.4599093416697,8.32085684075028,0.947499080544318,0.948234645090107,6.85388807785888,9.468,0.936739659367397,240.0,240.0,0.0,0.0,4.1453466945857,5.63,0.960813640442716,235.0,235.0,0.0,0.0
61f672c7283626788223681647752079,D,驶测,步行道,电信,2.03014532768726,0.497672222222222,4.07928197925573,-77.1232545413064,13.779208179145,0.985391617035622,0.985391617035622,8.53067546410256,10.0177,1.0,13,13,0,0.0,4.44722332994924,5.78894,0.99746192893401,14,14,0,0.0,-77.6364081495602,13.2108512732107,1.0,1.0,8.52241609349624,9.74595575,1.0,13.0,13.0,0.0,0.0,4.49133923532954,4.84362542857143,1.0,14.0,14.0,0.0,0.0
61f672c7283626788223681647752079,J,驶测,骑行道,移动,5.61482901751995,0.419169444444444,13.3951295638013,-77.1041943511071,11.846042925907,0.951355661881978,0.951355661881978,7.60508635494881,9.03072,0.989761092150171,10,10,0,0.0,4.01401622333333,5.44545,0.983333333333333,10,10,0,0.0,-78.3517330283307,10.8795868613527,0.932584269662921,0.932584269662921,7.46914909715712,8.8809685,0.984126984126984,10.0,10.0,0.0,0.0,4.02025806178571,4.74477416666667,1.0,10.0,10.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,骑行道,电信,0.935,0.21,4.45238095238095,-77.0224875594073,7.4488677662846,0.925076880067095,0.925076880067095,6.01537295081967,9.625,0.860655737704918,8,8,0,0.0,4.7203037037037,5.739,1.0,9,9,0,0.0,-77.074109375,7.510765625,1.0,1.0,5.82680769230769,9.23,0.846153846153846,8.0,8.0,0.0,0.0,4.68666666666667,5.287,1.0,9.0,9.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,驶测,城市道路,联通,260.206,5.47,47.5696526508227,-76.8630527354707,7.79522238036861,0.92809649469113,0.928802958838074,7.8222974841842,9.794,0.961012211269678,223,223,0,0.0,4.59443770346256,5.6809998,0.987866232613199,225,225,0,0.0,-77.6451628761774,7.66984815070067,0.940653955126733,0.941572861627996,7.80943385416667,9.761,0.967447916666667,223.0,223.0,0.0,0.0,4.60740877949759,5.605,0.9908652626237,225.0,225.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,骑行道,电信,2.839,0.593,4.78752107925801,-76.7456947935368,6.18566521780214,0.930643484834168,0.931399414154777,8.20955526315789,9.851,0.973684210526316,25,25,0,0.0,4.73329906542056,5.874,0.991989319092123,25,25,0,0.0,-76.5075519125683,6.09877595628415,0.956284153005464,0.956284153005464,8.11682191780822,9.539,1.0,25.0,25.0,0.0,0.0,4.8711884057971,5.352,1.0,25.0,25.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驶测,骑行道,联通,2.422,0.63,3.84444444444444,-76.6457587287377,5.3921085049239,0.930796777081468,0.930796777081468,5.78215768725361,8.967,0.846254927726675,25,25,0,0.0,4.45098522167488,5.877,0.954433497536946,27,27,0,0.0,-76.4377151162791,5.48004651162791,0.970930232558139,0.970930232558139,5.3471746031746,8.3,0.873015873015873,25.0,25.0,0.0,0.0,4.46857142857143,5.311,0.971428571428571,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,D,驶测,城市道路,移动,211.035088272512,4.96133833333333,42.5359195632049,-76.6299314676979,10.1491222510857,0.948867952337222,0.95353899527227,6.40013894126431,9.59807,0.951468392234943,134,134,0,0.0,2.9086364582495,4.75871,0.956740442655936,134,133,1,0.0075187969924812,-76.7059591365298,10.2469756838744,0.965528894896925,0.970034921707784,6.52159443776627,9.615073,0.95676219205631,134.0,134.0,0.0,0.0,3.08282514424627,4.755386,0.958579881656805,134.0,133.0,1.0,0.0075187969924812
61f672c7283626788223681647752079,D,驶测,骑行道,移动,2.02233774805069,0.477077777777778,4.23901058119016,-76.6184733067248,8.73468937861501,0.956358517128109,0.956358517128109,5.82776990745501,7.42016,0.933161953727506,13,13,0,0.0,1.41814031025641,4.35788,0.98974358974359,13,13,0,0.0,-75.1848752561611,9.88134509133212,0.98936170212766,0.98936170212766,5.82336407929435,6.85849466666667,1.0,13.0,13.0,0.0,0.0,1.42596437984234,4.19023578947368,1.0,13.0,13.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,驶测,城市道路,联通,377.513,7.397,51.035960524537,-76.5372066276654,8.6258548985764,0.945675749984725,0.946386020651311,7.32765560033941,9.686,0.960649130250318,309,309,0,0.0,4.64372745748208,5.712,0.990908118515349,311,311,0,0.0,-77.0015425200125,8.33828771182035,0.948123505561909,0.948643310115397,7.3929829833454,9.673,0.959811730629978,309.0,309.0,0.0,0.0,4.65304378252288,5.635,0.992463664094743,311.0,311.0,0.0,0.0
61f672c7283626788223681647752079,C,驶测,骑行道,移动,2.2018492013216,0.0,,-76.4853023928237,11.0847188215771,0.990509932936859,0.990509932936859,5.99565196696697,8.02261,0.984984984984985,12,12,0,0.0,3.66094265277778,5.78313,0.897222222222222,12,12,0,0.0,-76.3667342775421,11.200296720269,1.0,1.0,6.10773746094725,7.893207,1.0,12.0,12.0,0.0,0.0,3.64962370328708,4.7975356,0.939393939393939,12.0,12.0,0.0,0.0
7715b7194cb0b2308630075510656066,H,定点,停车场,移动,,0.251,,-76.4202878651685,15.7209761797753,1.0,1.0,6.45385197368421,8.285,0.970394736842105,10,10,0,0.0,3.44562126245847,5.74,0.79734219269103,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,G,定点,停车场,电信,,0.239,,-76.4002697782964,12.4005943990665,1.0,1.0,8.45221854304636,9.716,0.996688741721854,10,10,0,0.0,4.9209701986755,5.892,0.993377483443708,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,驶测,骑行道,联通,5.07167007052898,0.584775,8.67285720239235,-76.3826228426092,9.12237133082873,0.976788614003248,0.976788614003248,6.11282717619048,8.47872,0.95952380952381,14,14,0,0.0,4.23554882735426,5.73134,0.993273542600897,15,15,0,0.0,-77.3139340467954,9.12684821478103,0.986725663716814,0.986725663716814,6.32215399177257,8.1161035,0.985507246376812,14.0,14.0,0.0,0.0,4.21392115249655,4.817385,1.0,15.0,15.0,0.0,0.0
61f672c7283626788223681647752079,J,驶测,城市道路,联通,204.621363974154,9.33107444444444,21.9290249148084,-76.3748860590473,7.86514474188909,0.947916666666667,0.948180531567837,6.67785596029547,8.61469,0.94429055093875,217,217,0,0.0,3.67853323430579,5.09453,0.991904689170612,219,219,0,0.0,-77.2910240061394,7.61452635943277,0.96382905195254,0.964635410666974,6.57505084965639,8.46525733333333,0.957274202271498,217.0,217.0,0.0,0.0,3.61565387763988,4.795204,0.995212765957447,219.0,219.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,驶测,城市道路,移动,220.96,5.739,38.5014810942673,-76.2343594929567,9.40346388824033,0.938001011751887,0.93958673826757,7.03298610543523,8.967,0.955591881215093,241,241,0,0.0,3.88544076291243,5.741,0.904496728386468,239,239,0,0.0,-77.0506308890926,8.15921979835014,0.926214482126489,0.928505957836847,6.53888516168027,8.795,0.938047748564521,241.0,241.0,0.0,0.0,3.61083794117647,5.554,0.905294117647059,239.0,239.0,0.0,0.0
61f672c7283626788223681647752079,D,驶测,城市道路,电信,210.97980468601,4.95930611111111,42.5422024692766,-76.2300660237095,10.0241565510006,0.963043182436723,0.964086455592851,8.11295098107972,9.98395,0.973259334006054,134,134,0,0.0,4.4710466641791,6.09829,0.991293532338308,134,134,0,0.0,-77.614566651265,9.94818526436508,0.971717171717172,0.973961840628507,8.09729074438731,9.919872,0.973264781491003,134.0,134.0,0.0,0.0,4.43743114077196,5.65948933333333,0.995110024449878,134.0,134.0,0.0,0.0
61f672c7283626788223681647752079,J,驶测,城市道路,电信,204.558264770746,9.33303944444445,21.9176470846816,-76.1783024059473,8.77537373299946,0.955054298426063,0.955203798497823,6.48362866563754,8.52488,0.942111762889781,219,218,0,0.0,4.04592340293436,5.42914,0.987490347490347,217,217,0,0.0,-76.6685398214509,8.63333397452464,0.966597558166321,0.966943100668049,6.30883810599722,8.40678833333333,0.936393805309734,219.0,218.0,0.0,0.0,4.01456039224198,4.967211,0.992420140768814,217.0,217.0,0.0,0.0
61f672c7283626788223681647752079,C,驶测,骑行道,联通,2.2018492013216,0.0,,-76.1370833808171,5.93678845413804,0.930417244422035,0.930417244422035,8.03004247147147,10.3371,0.903903903903904,12,12,0,0.0,4.78084879722222,5.14573,1.0,12,12,0,0.0,-76.4718135101502,5.64957731872243,0.954128440366973,0.954128440366973,7.7236570089053,9.9339265,1.0,12.0,12.0,0.0,0.0,4.83696543979485,5.135406,1.0,12.0,12.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,驶测,城市道路,联通,280.433,5.985,46.8559732664996,-76.0249763258841,5.88658564094735,0.885112311303651,0.88565621481326,4.62172901210465,9.253,0.610048158271508,252,252,0,0.0,4.32282400105152,5.686,0.972134595162986,253,253,0,0.0,-76.3487369545099,5.94977753256923,0.900832918060796,0.901260055527871,4.90676737451737,9.286,0.658301158301158,252.0,252.0,0.0,0.0,4.36282729211087,5.578,0.981520966595594,253.0,253.0,0.0,0.0
61f672c7283626788223681647752079,D,驶测,城市道路,联通,211.005705326974,4.96035527777778,42.5384258809591,-76.018052468661,10.2191307159787,0.96054787708929,0.961790997547662,8.16678475187219,9.98056,0.978781827259111,134,134,0,0.0,4.47110237437811,6.04975,0.996019900497512,134,134,0,0.0,-77.1704502240764,10.0991773286578,0.968907845998429,0.970928274778314,8.19421418482213,9.950552,0.978526110297706,134.0,134.0,0.0,0.0,4.43359613429644,5.456369,0.997979797979798,134.0,134.0,0.0,0.0
61f672c7283626788223681647752079,C,驶测,城市道路,联通,215.557778645277,8.31359166666667,25.9283577168645,-75.9834648049145,8.32963235319265,0.958806904005854,0.959129144652484,8.16092217566729,9.62251,0.985412787088765,216,215,1,0.00465116279069767,4.56511235323077,5.45637,0.994769230769231,217,217,0,0.0,-75.6564687476293,7.97779923892796,0.963383699128708,0.9640454395059,8.06007369888225,9.506372,0.98876404494382,216.0,215.0,1.0,0.00465116279069767,4.54171717491152,5.13026,0.996275605214153,217.0,217.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,停车场,电信,,0.238,,-75.977685729276,23.1761419202518,1.0,1.0,9.1889348534202,9.941,0.996742671009772,10,10,0,0.0,4.76202675585284,5.99,0.996655518394649,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,定点,停车场,移动,,0.402361111111111,,-75.9153380886621,1.98723662855395,0.947925368978001,0.947925368978001,5.74405500333333,9.18156,0.863333333333333,10,10,0,0.0,4.18892128333333,5.13026,0.986666666666667,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,A,驶测,步行道,电信,2.862,0.653,4.38284839203675,-75.9118624853564,9.37775975488871,0.98386951428314,0.98386951428314,8.39594607268464,9.907,0.995310668229777,28,28,0,0.0,4.91052592592593,5.76,1.0,27,27,0,0.0,-75.5978379888268,9.30982681564246,1.0,1.0,8.41054545454545,9.85,1.0,28.0,28.0,0.0,0.0,4.92841772151899,5.282,1.0,27.0,27.0,0.0,0.0
61f672c7283626788223681647752079,E,驶测,骑行道,联通,1.83681998944283,0.400391666666667,4.58755798974211,-75.6883066683749,14.1448249231236,0.9932716568545,0.9932716568545,9.19102327666667,10.1153,1.0,10,10,0,0.0,4.44601019090909,5.77733,1.0,11,11,0,0.0,-76.3630577523067,13.8759575384999,1.0,1.0,9.21084694053312,9.9433154,1.0,10.0,10.0,0.0,0.0,4.53236352618411,4.91154833333333,1.0,11.0,11.0,0.0,0.0
7715b7194cb0b2308630075510656066,B,定点,停车场,电信,,0.241,,-75.4293437733035,1.62704474272931,0.9480487198608,0.9480487198608,5.67265901639344,8.321,0.963934426229508,10,10,0,0.0,4.72687458745875,5.522,0.996699669966997,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,定点,停车场,联通,,0.241,,-75.3791468272348,6.51138212135248,1.0,1.0,9.09370297029703,9.806,0.993399339933993,10,10,0,0.0,4.95523588039867,5.979,0.996677740863787,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,B,驶测,骑行道,电信,2.717,0.608,4.46875,-75.1740148734789,8.24348609233147,0.965520571759706,0.965520571759706,7.50909125475285,9.665,0.953105196451204,26,26,0,0.0,4.63442705570292,5.669,0.996021220159151,25,25,0,0.0,-75.3418265895954,8.01904046242775,0.994219653179191,0.994219653179191,7.40836842105263,9.23,1.0,26.0,26.0,0.0,0.0,4.67788888888889,5.118,1.0,25.0,25.0,0.0,0.0
61f672c7283626788223681647752079,I,定点,停车场,移动,,0.393975,,-74.759759595352,16.5716656102356,1.0,1.0,5.32308187333333,6.6862,0.93,10,10,0,0.0,1.12103767333333,2.90616,0.673333333333333,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,A,驶测,步行道,联通,2.862,0.653,4.38284839203675,-74.6549956653663,9.05040572171651,0.977459904638058,0.977459904638058,8.40743219264892,9.838,0.996197718631179,26,26,0,0.0,4.66130476190476,5.762,0.978571428571428,28,28,0,0.0,-74.1196111111111,9.39486666666667,0.994444444444444,0.994444444444444,8.47190789473684,9.731,1.0,26.0,26.0,0.0,0.0,4.68730303030303,5.3190002,1.0,28.0,28.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,定点,停车场,移动,,0.239,,-74.6391423255814,16.4891969767442,1.0,1.0,8.22104575163399,8.663,0.996732026143791,10,10,0,0.0,5.05498666666667,5.945,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,H,驶测,城市道路,移动,377.498,7.395,51.0477349560514,-74.5559606594115,8.38453798983868,0.936146372162274,0.937635266849837,6.19119418505942,8.183,0.959040747028862,309,309,0,0.0,3.74026631544995,5.54,0.944522094398452,309,309,0,0.0,-74.7929342468608,8.38945448861564,0.945084145261293,0.946021987182827,6.26977649643053,8.486,0.964122277137104,309.0,309.0,0.0,0.0,3.7456304619226,5.42,0.960049937578027,309.0,309.0,0.0,0.0
61f672c7283626788223681647752079,D,驶测,步行道,联通,2.03014532768726,0.497863888888889,4.07771154525397,-74.2855972192402,15.5350811333203,0.99236641221374,0.99236641221374,8.66596254761905,10.0014,1.0,14,14,0,0.0,4.43923098717949,5.77154,0.984615384615385,13,13,0,0.0,-74.4714432879621,15.3770139012277,1.0,1.0,8.79191559911465,9.61467855555555,1.0,14.0,14.0,0.0,0.0,4.40994335395106,4.90691033333333,1.0,13.0,13.0,0.0,0.0
7715b7194cb0b2308630075510656066,G,驶测,骑行道,电信,3.658,1.004,3.64342629482072,-74.2676734483941,8.64930546348154,0.978626128700423,0.978626128700423,8.95115954198473,10.042,0.99618320610687,43,43,0,0.0,4.9068626984127,5.813,0.999206349206349,42,42,0,0.0,-75.7775914893617,7.68577872340425,0.987234042553192,0.987234042553192,8.80702173913043,9.79,1.0,43.0,43.0,0.0,0.0,4.87763736263736,5.18,1.0,42.0,42.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,定点,停车场,电信,,0.246,,-74.2455641259699,15.0405403925148,1.0,1.0,9.26501650165017,9.91,1.0,10,10,0,0.0,4.92304333333333,5.889,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
61f672c7283626788223681647752079,I,定点,咖啡厅,电信,,0.397508333333333,,-74.1703729156345,16.9335558807992,1.0,1.0,7.73256254,8.28512,0.996666666666667,10,10,0,0.0,5.20990496655518,7.04705,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,A,驶测,骑行道,电信,5.621,0.584,9.625,-73.979640382551,10.1208790865619,0.960183468332195,0.960183468332195,8.76384584980237,9.929,0.997364953886693,25,25,0,0.0,4.60595138888889,5.388,0.958333333333333,24,24,0,0.0,-74.6708140243902,9.38389024390244,0.984756097560976,0.984756097560976,8.69266101694915,9.834,1.0,25.0,25.0,0.0,0.0,4.5026347826087,5.025,0.947826086956522,24.0,24.0,0.0,0.0
7715b7194cb0b2308630075510656066,F,定点,停车场,移动,,0.247,,-73.9602112644198,14.4048973083013,1.0,1.0,9.1617003257329,9.852,0.993485342019544,10,10,0,0.0,5.02826333333333,6.046,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
7715b7194cb0b2308630075510656066,G,驶测,城市道路,移动,215.446,6.28,34.3066878980892,-73.893665062654,9.72213767923291,0.965757430743872,0.966165080377874,7.26708553443594,8.633,0.986916810664034,266,266,0,0.0,3.92821168341709,5.553,0.970979899497487,265,265,0,0.0,-74.4350467246484,8.79197733160622,0.967246484085862,0.968079200592154,7.12703160746538,8.536,0.99157134256472,266.0,266.0,0.0,0.0,3.87102173913043,5.331,0.983548766157462,265.0,265.0,0.0,0.0
7715b7194cb0b2308630075510656066,A,驶测,骑行道,移动,5.621,0.584,9.625,-73.7659968786578,9.8025994927819,0.941767460007803,0.941865001950839,5.87625229960578,8.029,0.892247043363995,25,25,0,0.0,3.54044459833795,5.542,0.880886426592798,24,24,0,0.0,-75.639868902439,8.52544207317073,0.954268292682927,0.954268292682927,5.7635,7.671,0.941666666666667,25.0,25.0,0.0,0.0,3.61679130434783,5.14,0.991304347826087,24.0,24.0,0.0,0.0
61f672c7283626788223681647752079,I,定点,咖啡厅,移动,,0.39785,,-73.7519512477492,10.0037525972996,1.0,1.0,7.83277104,8.34624,1.0,10,10,0,0.0,4.67331361333333,6.03774,1.0,10,10,0,0.0,,,,,,,,,,,,,,,,,,
